disorder_type,disease_label,disease_mesh,drug_name,drugbank_id,gene_symbols,gene_entrez_ids,n_gene_bridges,hanami_median_top_percent,hanami_q1_top_percent,hanami_q3_top_percent,hard_clique_seeds_max_of_10,high_priority_top10,has_exact_raw_drug_disease_bridge,hierarchy_flag,n_phase2_3_trials,phase2_3_phases,condition_match_kind,phase2_3_nct_ids,example_trial_title,fda_status,validation_pair_id
prostate_oncology,Prostatic Neoplasms,D011471,methylprednisolone,DB00959,NR3C1,2908,1,2.285,1.196,10.629,10,True,False,True,2,PHASE3,exact_or_named_subtype,NCT00003682;NCT02887976,Methylprednisolone With or Without Doxorubicin in Treating Patients With Metastatic Prostate Cancer,not_screened_here,8588c31cdcf498afdd65
prostate_oncology,Prostatic Neoplasms,D011471,ibuprofen,DB01050,PTGS2; PPARA; BCL2,5743; 5465; 596,3,2.307,0.902,5.393,10,True,False,True,1,PHASE1|PHASE2,exact_or_named_subtype,NCT03493945,"Phase I/II Study of Immunotherapy Combination BN-Brachyury Vaccine, M7824, N-803 and Epacadostat (QuEST1)",not_screened_here,90db5324162ae855c937
prostate_oncology,Prostatic Neoplasms,D011471,Thalidomide,DB01041,PTGS2,5743,1,3.027,0.492,6.122,10,True,False,True,11,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00001446;NCT00004635;NCT00020046;NCT00038181;NCT00038246;NCT00046826;NCT00083005;NCT00089609;NCT00307294;NCT00400517;NCT00450008,A Randomized Phase II Study of Oral Thalidomide in Patients With Hormone-Refractory Prostate Cancer,not_screened_here,da24b79797d43c86c5fb
prostate_oncology,Prostatic Neoplasms,D011471,carvedilol,DB01136,ADRB2; VEGFA,154; 7422,2,3.57,2.973,11.014,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT02944201,Beta Adrenergic Receptor Blockade as a Novel Therapy for Patients With Adenocarcinoma of the Prostate,not_screened_here,a5e2c0865662a9986a6a
prostate_oncology,Prostatic Neoplasms,D011471,lenalidomide,DB00480,PTGS2,5743,1,3.98,1.308,7.061,10,True,False,True,5,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00460031;NCT00939510;NCT00942578;NCT00988208;NCT01093183,Treating Patients With Prostate Cancer That Did Not Respond to Hormone Therapy,not_screened_here,b0eda47e645fabe2fd0a
prostate_oncology,Prostatic Neoplasms,D011471,naproxen,DB00788,PTGS2,5743,1,4.01,1.122,6.903,10,True,False,True,1,PHASE1|PHASE2,exact_or_named_subtype,NCT03493945,"Phase I/II Study of Immunotherapy Combination BN-Brachyury Vaccine, M7824, N-803 and Epacadostat (QuEST1)",not_screened_here,bde35db545f28225819b
prostate_oncology,Prostatic Neoplasms,D011471,mirabegron,DB08893,ADRB2,154,1,4.157,4.003,19.825,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT03600766,Mirabegron for Treatment of Erectile Dysfunction in Patients With LUTS Secondry to BPH: A Randomized Study,not_screened_here,4579c6cbabc0d20bc207
prostate_oncology,Prostatic Neoplasms,D011471,indomethacin,DB00328,PTGS2; PPARA,5743; 5465,2,4.244,1.203,7.145,10,True,False,True,2,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT02849990;NCT02935205,"A Phase II Neoadjuvant Study of Apalutamide, Abiraterone Acetate, Prednisone, Degarelix and Indomethacin in Men With Localized Prostate Cancer Pre-prostatectomy",not_screened_here,678d2edc19003e7141a0
prostate_oncology,Prostatic Neoplasms,D011471,tamoxifen,DB00675,ESR1; SHBG,2099; 6462,2,4.831,2.975,9.199,10,True,False,True,4,PHASE2;PHASE3,exact_or_named_subtype,NCT00233610;NCT00637871;NCT06630325;NCT07535905,Two Different Regimens of Nolvadex in Preventing Gynecomastia Induced by Casodex 150 mg in Patients With Prostate Cancer,not_screened_here,62403a723eb0e2beabb6
prostate_oncology,Prostatic Neoplasms,D011471,testosterone,DB00624,ESR1,2099,1,4.863,2.883,9.829,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT00577980,Testosterone in Castration-Resistant Prostate Cancer,not_screened_here,1e92f0df565d62817721
prostate_oncology,Prostatic Neoplasms,D011471,Rofecoxib,DB00533,PTGS2,5743,1,5.128,1.601,7.861,10,True,False,True,1,PHASE3,exact_or_named_subtype,NCT00060476,Treatment With MK0966 for the Prevention of Prostate Cancer (0966-201),not_screened_here,ba804aaa049661fd8a2e
prostate_oncology,Prostatic Neoplasms,D011471,meloxicam,DB00814,PTGS2,5743,1,5.238,1.917,8.404,10,True,False,True,1,PHASE3,exact_or_named_subtype,NCT00152919,Mobicox: Study of Meloxicam to Reduce Prostate Swelling in Permanent Seed Prostate Brachytherapy,not_screened_here,01604954dcf078d34dca
prostate_oncology,Prostatic Neoplasms,D011471,celecoxib,DB00482,PTGS2,5743,1,5.366,2.059,6.882,10,True,False,True,9,PHASE2;PHASE2|PHASE3,exact_or_named_subtype,NCT00022399;NCT00073970;NCT00080782;NCT00136487;NCT00215345;NCT00218205;NCT00268476;NCT01220973;NCT02840162,Celecoxib Compared With No Treatment Before Surgery in Treating Patients With Localized Prostate Cancer,not_screened_here,8be019991bb4637af5aa
prostate_oncology,Prostatic Neoplasms,D011471,testosterone cypionate,DB13943,ESR1,2099,1,5.459,3.966,9.575,10,True,False,True,13,PHASE2,exact_or_named_subtype,NCT01750398;NCT02090114;NCT02286921;NCT03516812;NCT03554317;NCT04363164;NCT04424654;NCT04558866;NCT06039371;NCT06059118;NCT06100705;NCT06922318;NCT07142551,Bipolar Androgen-based Therapy for Prostate Cancer (BAT),not_screened_here,fc24a2eb72d9a4ba89d8
prostate_oncology,Prostatic Neoplasms,D011471,trilostane,DB01108,ESR1,2099,1,6.884,4.261,12.732,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT00181597,Trilostane for Androgen-Independent Prostate Cancer,not_screened_here,8a5f83fdef285cc5742c
prostate_oncology,Prostatic Neoplasms,D011471,mifepristone,DB00834,NR3C1,2908,1,6.923,4.653,13.049,10,True,False,True,2,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00140478;NCT02012296,Mifepristone (RU-486) in Androgen Independent Prostate Cancer,not_screened_here,3b6087fcbccbc0eff95f
prostate_oncology,Prostatic Neoplasms,D011471,fulvestrant,DB00947,ESR1,2099,1,8.044,5.408,18.128,10,True,False,True,6,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00217464;NCT00244998;NCT00476645;NCT04606446;NCT07288359;NCT07570966,Fulvestrant in Treating Patients With Recurrent Prostate Cancer,not_screened_here,afcf3e97407b8cb02119
prostate_oncology,Prostatic Neoplasms,D011471,cyclophosphamide,DB00531,CYP3A4; CYP2C19; CYP2A6,1576; 1557; 1548,3,8.602,4.168,14.391,10,True,False,True,9,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00005960;NCT00176605;NCT00753220;NCT01093183;NCT01420965;NCT01496131;NCT01696877;NCT03514836;NCT06236139,Combination Chemotherapy in Treating Patients With Prostate Cancer That Has Not Responded to Hormone Therapy,not_screened_here,52ad7a74f576bab1400e
prostate_oncology,Prostatic Neoplasms,D011471,doxorubicin,DB00997,TOP2A,7153,1,9.121,7.377,15.122,10,True,False,True,3,PHASE2,exact_or_named_subtype,NCT00176293;NCT02494713;NCT02560051,Randomized Phase II Trial of Doxil With or Without Dexamethasone for Metastatic Hormone Refractory Prostate Cancer,not_screened_here,d808d98f90f9afc64f43
prostate_oncology,Prostatic Neoplasms,D011471,ciprofloxacin,DB00537,TOP2A,7153,1,12.616,9.813,17.833,10,False,False,True,2,PHASE2;PHASE3,exact_or_named_subtype,NCT02252978;NCT03862170,Ciprofloxacin Compared to Placebo in Diagnosing Prostate Cancer in Patients Undergoing Prostate Biopsy,not_screened_here,eb6b9c7bbcc3bc09dfcc
prostate_oncology,Prostatic Neoplasms,D011471,5-fluorouracil,DB00544,TYMS,7298,1,12.673,7.511,15.52,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT05489211,Study of Dato-DXd as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Tumours (TROPION-PanTumor03),not_screened_here,58055359cb6258148006
prostate_oncology,Prostatic Neoplasms,D011471,metronidazole,DB00916,CYP3A4,1576,1,13.638,9.412,19.983,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT06616597,Trial Targeting Gut Bacterial Androgen Production to Reverse Therapeutic Resistance to Abiraterone in Patients With Metastatic Prostate Cancer,not_screened_here,ffde851c7916ad910e03
prostate_oncology,Prostatic Neoplasms,D011471,cholecalciferol,DB00169,VDR,7421,1,13.991,7.634,22.045,10,False,False,True,3,PHASE2,exact_or_named_subtype,NCT01325311;NCT02726113;NCT04621500,Cholecalciferol and Genistein Before Surgery in Treating Patients With Early Stage Prostate Cancer,not_screened_here,e5c5e7c6a8d80da284e2
prostate_oncology,Prostatic Neoplasms,D011471,epirubicin,DB00445,TOP2A,7153,1,16.051,14.074,22.051,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT00218205,A Study of Epirubicin With Estramustine Phosphate and Celecoxib for the Treatment of Prostate Cancer,not_screened_here,f4d61d7ea6d98d3650a6
prostate_oncology,Prostatic Neoplasms,D011471,gemcitabine,DB00441,TYMS,7298,1,16.176,11.555,18.066,10,False,False,True,3,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00115635;NCT02538432;NCT06630325,Docetaxel and Gemcitabine in Hormonal Refractory Metastatic Prostate Cancer,not_screened_here,831e9b9346a027abf9ca
prostate_oncology,Prostatic Neoplasms,D011471,paclitaxel,DB01229,BCL2,596,1,17.813,8.685,22.821,10,False,False,True,18,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00003084;NCT00003394;NCT00003614;NCT00003622;NCT00003717;NCT00004054;NCT00005028;NCT00005847;NCT00016913;NCT00028769;NCT00030654;NCT00049257;NCT00084565;NCT00151060;NCT00193193;NCT01558492;NCT04644068;NCT05652686,Combination Chemotherapy With Ketoconazole in Treating Patients With Prostate Cancer,not_screened_here,d3af6082fcc8d6ecad81
prostate_oncology,Prostatic Neoplasms,D011471,letrozole,DB01006,CYP19A1,1588,1,18.011,10.396,26.283,9,False,False,True,4,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT04606446;NCT06630325;NCT07288359;NCT07570966,Study of PF-07248144 in Advanced or Metastatic Solid Tumors,not_screened_here,c210636eac5876d55e07
prostate_oncology,Prostatic Neoplasms,D011471,calcitriol,DB00136,VDR,7421,1,18.805,8.372,27.579,10,False,False,True,3,PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00043576;NCT00273338;NCT00383487,ASCENT: Androgen Independent Prostate Cancer Study of Calcitriol Enhancing Taxotere,not_screened_here,a5f475dc14f804452aee
prostate_oncology,Prostatic Neoplasms,D011471,capecitabine,DB01101,TYMS,7298,1,19.086,12.682,21.119,10,False,False,True,5,PHASE2,exact_or_named_subtype,NCT00006023;NCT00124566;NCT00151047;NCT00258284;NCT05489211,Capecitabine in Treating Patients With Metastatic Prostate Cancer That Has Not Responded to Hormone Therapy,not_screened_here,1f14884e650e01471a43
prostate_oncology,Prostatic Neoplasms,D011471,Rosiglitazone,DB00412,PPARA,5465,1,19.859,17.091,29.927,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00182052,Rosiglitazone (Avandia) vs. Placebo for Androgen Dependent Prostate Cancer,not_screened_here,715aab84fbe786edc684
prostate_oncology,Prostatic Neoplasms,D011471,minocycline,DB01017,MMP9; VEGFA,4318; 7422,2,21.325,17.28,54.7,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT02928692,Minocycline Attenuate Postoperative Cognitive Dysfunction and Delirium,not_screened_here,9cdf4a3dd16e076c4c62
prostate_oncology,Prostatic Neoplasms,D011471,sorafenib,DB00398,BRAF,673,1,21.796,7.636,33.54,10,False,False,True,3,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00414388;NCT00452387;NCT00694291,Sorafenib to Overcome Resistance to Systemic Chemotherapy in Androgen-independent Prostate Cancer,not_screened_here,858b0dc05495d22942ce
prostate_oncology,Prostatic Neoplasms,D011471,pioglitazone,DB01132,PPARA,5465,1,22.022,19.195,28.252,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT00427999,Combined Antiinflammatory and Angiostatic Therapy in Patients With Hormone-refractory Prostate Cancer,not_screened_here,349e01fc6fc0fab7cde9
prostate_oncology,Prostatic Neoplasms,D011471,ketoconazole,DB01026,CYP19A1,1588,1,23.626,11.257,42.891,10,False,False,True,20,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00002760;NCT00002855;NCT00003084;NCT00006371;NCT00014352;NCT00019695;NCT00024167;NCT00027859;NCT00030654;NCT00309894;NCT00447473;NCT00460031;NCT00536991;NCT00586898;NCT00859781;NCT00895310;NCT00953576;NCT01036594;NCT02494713;NCT02560051,Antiandrogen Withdrawal in Treating Patients With Hormone-Refractory Prostate Cancer,not_screened_here,3bf355fd3cb7a51db237
prostate_oncology,Prostatic Neoplasms,D011471,dabrafenib,DB08912,BRAF,673,1,23.918,7.599,47.345,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT02465060,"Targeted Therapy Directed by Genetic Testing in Treating Patients With Advanced Refractory Solid Tumors, Lymphomas, or Multiple Myeloma (The MATCH Screening Tri",not_screened_here,438a41a01bad3de4973f
prostate_oncology,Prostatic Neoplasms,D011471,paricalcitol,DB00910,VDR,7421,1,25.557,18.293,32.516,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT00634582,Paricalcitol in Treating Patients With Advanced Prostate Cancer and Bone Metastases,not_screened_here,3b77dc97e522f8344982
prostate_oncology,Prostatic Neoplasms,D011471,exemestane,DB00990,CYP19A1,1588,1,26.671,11.567,32.166,10,False,False,True,2,PHASE2,exact_or_named_subtype,NCT00031889;NCT06630325,Exemestane With or Without Bicalutamide in Treating Patients With Stage IV Prostate Cancer,not_screened_here,2b4bf9f3ebcafe9c3114
prostate_oncology,Prostatic Neoplasms,D011471,atorvastatin,DB01076,AHR,196,1,32.969,25.59,56.231,10,False,False,True,6,PHASE2;PHASE3,exact_or_named_subtype,NCT01821404;NCT02497638;NCT03819101;NCT03830164;NCT05404139;NCT05796973,Atorvastatin Before Prostatectomy and Prostate Cancer,not_screened_here,460eaf2ffecfc77d2f4c
prostate_oncology,Prostatic Neoplasms,D011471,ruxolitinib,DB08877,JAK2,3717,1,34.239,16.914,62.921,9,False,False,True,2,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00638378;NCT06616155,Study of Ruxolitinib (INCB018424) Administered Orally to Patients With Androgen Independent Metastatic Prostate Cancer,not_screened_here,dd26824c5461de6d2fdc
prostate_oncology,Prostatic Neoplasms,D011471,leflunomide,DB01097,AHR,196,1,51.625,37.077,62.422,9,False,False,True,1,PHASE2|PHASE3,exact_or_named_subtype,NCT00004071,Mitoxantrone and Prednisone With or Without Leflunomide in Treating Patients With Stage IV Prostate Cancer,not_screened_here,9cec6838d2913d6b991b
breast_oncology,Breast Neoplasms,D001943,aspirin,DB00945,PTGS2; PTGS1; TP53,5743; 5742; 7157,3,1.073,0.196,4.516,10,True,False,True,6,PHASE2;PHASE3,exact_or_named_subtype,NCT00263211;NCT01431053;NCT02927249;NCT03794596;NCT04038489;NCT04188119,A Study of the Effects of Inhibiting Platelet Function on Circulating Cancer Cells in Breast Cancer Patients,not_screened_here,dd2ef982e9d384914d13
breast_oncology,Breast Neoplasms,D001943,pentoxifylline,DB00806,TNF,7124,1,1.537,0.063,15.737,10,True,False,True,5,PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00022204;NCT00188669;NCT02898376;NCT05189535;NCT06087237,Vitamin E and Pentoxifylline in Treating Women With Lymphedema After Radiation Therapy for Breast Cancer,not_screened_here,3ce2bb521db5d66849e4
breast_oncology,Breast Neoplasms,D001943,Thalidomide,DB01041,PTGS2; TNF; FGFR2,5743; 7124; 2263,3,1.793,0.484,6.931,10,True,False,True,2,PHASE2,exact_or_named_subtype,NCT00193102;NCT02649101,Thalidomide in Combination With Capecitabine in Patients With Metastatic Breast Cancer,not_screened_here,d4f73bec420597149cb0
breast_oncology,Breast Neoplasms,D001943,naproxen,DB00788,PTGS2; PTGS1,5743; 5742,2,2.275,1.08,10.338,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT01712009,NOLAN: Naproxen or Loratadine and Neulasta,not_screened_here,5d08d2b291023f70c870
breast_oncology,Breast Neoplasms,D001943,sulfasalazine,DB00795,PTGS2; PTGS1,5743; 5742,2,3.361,0.844,7.402,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT03847311,Sulfasalazine in Decreasing Opioids Requirements in Breast Cancer Patients,not_screened_here,38cf37e7f514e94271ff
breast_oncology,Breast Neoplasms,D001943,sulindac,DB00605,PTGS2; PTGS1,5743; 5742,2,3.852,1.21,11.14,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT00039520,Sulindac and Docetaxel in Treating Women With Metastatic or Recurrent Breast Cancer,not_screened_here,53bf48ee89c1d2aaa25a
breast_oncology,Breast Neoplasms,D001943,celecoxib,DB00482,PTGS2,5743,1,4.233,2.175,7.451,10,True,False,True,16,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00006381;NCT00045591;NCT00056082;NCT00088972;NCT00101062;NCT00201773;NCT00291694;NCT00305643;NCT00525096;NCT00665457;NCT01425476;NCT01695226;NCT02429427;NCT03084536;NCT03185871;NCT05756166,Celecoxib and Trastuzumab in Treating Women With Metastatic Breast Cancer,not_screened_here,2129c5c2710c2f890eff
breast_oncology,Breast Neoplasms,D001943,melatonin,DB01065,ESR1,2099,1,4.48,2.508,11.297,10,True,False,True,7,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT01557478;NCT01965522;NCT02332928;NCT02506777;NCT02506790;NCT03716583;NCT07067307,Melatonin as Adjuvant Therapy in Breast Cancer Patients,not_screened_here,04d2c0fe8021c80b5464
breast_oncology,Breast Neoplasms,D001943,glucosamine,DB01296,TNF; IL1B; MMP9,7124; 3553; 4318,3,4.868,0.376,25.202,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT00691678,Glucosamine and Chondroitin for Aromatase Inhibitor Induced Joint Symptoms in Women With Breast Cancer,not_screened_here,f6a85349a7084e1bb771
breast_oncology,Breast Neoplasms,D001943,chloroquine,DB00608,TNF,7124,1,5.283,0.912,24.487,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT02333890,"A Phase 2 Randomized, Double-blind Trial Evaluating the Effects of Chloroquine in Breast Cancer",not_screened_here,c2fcbe24e0a0c1767575
breast_oncology,Breast Neoplasms,D001943,mifepristone,DB00834,AR; PGR,367; 5241,2,5.618,4.048,11.988,10,True,False,True,5,PHASE2;PHASE3,exact_or_named_subtype,NCT01898312;NCT02788981;NCT03225547;NCT05016349;NCT06099769,BRCA1/2 and Effect of Mifepristone on the Breast,not_screened_here,14e631cfb0c348b2462c
breast_oncology,Breast Neoplasms,D001943,spironolactone,DB00421,AR; PGR,367; 5241,2,5.774,4.359,12.134,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT04190433,"Autophagy Activation for the Alleviation of Cardiomyopathy Symptoms After Anthracycline Treatment, ATACAR Trial",not_screened_here,30edfe084c585ef92911
breast_oncology,Breast Neoplasms,D001943,nimesulide,DB04743,PTGS2; PTGS1,5743; 5742,2,5.78,1.594,10.972,10,True,False,True,1,PHASE2,exact_or_named_subtype,NCT01500577,A Prevention Trial in Subjects at High Risk for Breast Cancer,not_screened_here,116ded101614618db8fe
breast_oncology,Breast Neoplasms,D001943,estramustine,DB01196,ESR1,2099,1,6.642,4.223,12.471,10,True,False,True,2,PHASE2,exact_or_named_subtype,NCT02853071;NCT02866955,Efficacy and Safety of Estracyt® in Metastatic Breast Cancer,not_screened_here,3e5cfca6a26abd00ef99
breast_oncology,Breast Neoplasms,D001943,bazedoxifene,DB06401,ESR1,2099,1,6.823,3.866,12.502,10,True,False,True,1,PHASE1|PHASE2,exact_or_named_subtype,NCT02448771,A Study of Palbociclib in Combination With Bazedoxifene in Hormone Receptor Positive Breast Cancer,not_screened_here,e388bb74a07bfbf2df49
breast_oncology,Breast Neoplasms,D001943,tibolone,DB09070,ESR1,2099,1,7.237,4.895,14.652,10,True,False,True,3,PHASE2;PHASE3,exact_or_named_subtype,NCT00165204;NCT00408863;NCT00725374,"Effects of Tibilone on Bone Density, Menopause Symptoms and Breast Density in Women After Prophylactic Oophorectomy",not_screened_here,f8684dcafc3d8a46565e
breast_oncology,Breast Neoplasms,D001943,etoposide,DB00773,TOP2A,7153,1,7.745,6.256,12.084,10,True,False,True,15,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00002509;NCT00002836;NCT00003269;NCT00004900;NCT00004906;NCT00006032;NCT00006260;NCT00012311;NCT00060255;NCT00693719;NCT00810017;NCT01492556;NCT01589159;NCT03923179;NCT06418594,High-Dose Combination Chemotherapy Followed by Peripheral Stem Cell Transplantation in Treating Patients With Poor-Prognosis Breast Cancer,not_screened_here,8ca98279e64650c64560
breast_oncology,Breast Neoplasms,D001943,Testosterone Propionate,DB01420,AR,367,1,10.106,6.124,13.784,10,False,False,True,1,PHASE1|PHASE2,exact_or_named_subtype,NCT01122342,Vaginal Testosterone Cream For Atrophic Vaginitis in Women Taking Aromatase Inhibitors for Breast Cancer.,not_screened_here,c6a81190093aca4b5b65
breast_oncology,Breast Neoplasms,D001943,thiotepa,DB04572,CYP3A4,1576,1,11.146,8.098,17.062,10,False,False,True,23,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00002680;NCT00002755;NCT00002772;NCT00002780;NCT00002836;NCT00002870;NCT00003068;NCT00003086;NCT00003199;NCT00003680;NCT00003877;NCT00003972;NCT00004092;NCT00004172;NCT00004900;NCT00004906;NCT00005798;NCT00006123;NCT00008203;NCT00012311;NCT00060255;NCT00182793;NCT00429182,Sequential High-Dose Chemotherapy and Stem Cell Transplantation in Treating Patients With Chemotherapy-Sensitive Metastatic Breast Cancer,not_screened_here,07526bb1ee8b2a272676
breast_oncology,Breast Neoplasms,D001943,dasatinib,DB01254,KIT,3815,1,12.168,5.593,24.341,9,False,False,True,18,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00371254;NCT00371345;NCT00410813;NCT00546104;NCT00566618;NCT00696072;NCT00754325;NCT00780676;NCT00817531;NCT00903006;NCT00924352;NCT01306942;NCT01410708;NCT01471106;NCT02465060;NCT02720185;NCT05198843;NCT06355037,A Study of Dasatinib (BMS-354825) in Patients With Advanced 'Triple-negative' Breast Cancer,not_screened_here,b025fba85547b70e20bc
breast_oncology,Breast Neoplasms,D001943,posaconazole,DB01263,CYP3A4,1576,1,12.693,7.8,18.389,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT06802757,Posaconazole Plus PD-1 Inhibitors and Chemotherapy vs PD-1 Inhibitors and Chemotherapy in Neoadjuvant Therapy for Triple Negative Breast Cancer,not_screened_here,05d39b7e6d6a9862b768
breast_oncology,Breast Neoplasms,D001943,ciprofloxacin,DB00537,TOP2A,7153,1,12.849,8.704,19.408,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00590785,Phase III Comparison of Adjuvant Chemotherapy W/High-Dose Cyclophosphamide Plus Doxorubicin (AC) vs Sequential Doxorubicin Fol by Cyclophosphamide (A-C) in High,not_screened_here,36fc452880d1f8f177b5
breast_oncology,Breast Neoplasms,D001943,bicalutamide,DB01128,AR,367,1,13.203,7.493,19.289,10,False,False,True,11,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00468715;NCT02299999;NCT02348281;NCT02353988;NCT02605486;NCT02697032;NCT02910050;NCT03090165;NCT03650894;NCT05095207;NCT06365788,Bicalutamide in Treating Patients With Metastatic Breast Cancer,not_screened_here,faadd5fd58e1f05fbdda
breast_oncology,Breast Neoplasms,D001943,gemcitabine,DB00441,TYMS,7298,1,13.649,6.846,30.095,10,False,False,True,113,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00034489;NCT00063570;NCT00093795;NCT00110084;NCT00128310;NCT00128856;NCT00191152;NCT00191243;NCT00191269;NCT00191347;NCT00191373;NCT00191438;NCT00191451;NCT00191672;NCT00191789;NCT00191815;NCT00191854;NCT00192062;NCT00192101;NCT00193050;NCT00193063;NCT00193076;NCT00193206;NCT00201760;NCT00236899;NCT00244933;NCT00316199;NCT00320541;NCT00325234;NCT00334802;NCT00403130;NCT00431106;NCT00440622;NCT00450762;NCT00476827;NCT00480597;NCT00493636;NCT00503906;NCT00618826;NCT00623233;NCT00674206;NCT00754351;NCT00846027;NCT00894504;NCT01045304;NCT01201265;NCT01352494;NCT01815242;NCT01881230;NCT01939418;NCT02139358;NCT02213744;NCT02252887;NCT02263495;NCT02331251;NCT02393248;NCT02435680;NCT02489409;NCT02514681;NCT02538432;NCT02544243;NCT02555657;NCT02574455;NCT02632448;NCT02641847;NCT02755272;NCT02819518;NCT02915744;NCT02978716;NCT03025880;NCT03267316;NCT03371017;NCT03423849;NCT03674242;NCT03734029;NCT03901339;NCT04143906;NCT04191135;NCT04297267;NCT04464174;NCT04659603;NCT04681911;NCT04739670;NCT04745975;NCT04799249;NCT05007106;NCT05104866;NCT05181462;NCT05382286;NCT05382299;NCT05601440;NCT05809895;NCT05981001;NCT06026657;NCT06027268;NCT06081959;NCT06102824;NCT06103864;NCT06268652;NCT06343948;NCT06382142;NCT06435429;NCT06449222;NCT06492759;NCT06519370;NCT06531447;NCT06630325;NCT06841354;NCT06926868;NCT07007559;NCT07173751;NCT07366840;NCT07461454,A Phase II Study of a Combination of MTA (LY231514) and Gemcitabine in Patients With Metastatic Breast Cancer.,not_screened_here,a112b14ca795defade47
breast_oncology,Breast Neoplasms,D001943,ponatinib,DB08901,KIT; FGFR1; ABL1,3815; 2260; 25,3,14.136,8.277,31.186,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT04591431,The Rome Trial From Histology to Target: the Road to Personalize Target Therapy and Immunotherapy,not_screened_here,657449a8dc418ad1c353
breast_oncology,Breast Neoplasms,D001943,neostigmine,DB01400,ACHE,43,1,14.621,9.641,23.592,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT02839668,The Impact of Intravenous Anaesthesia on Angiogenesis in Patients With Breast Cancer (TIVA/TCI-BC),not_screened_here,44b6a54e3f26f0ca33a4
breast_oncology,Breast Neoplasms,D001943,cholecalciferol,DB00169,VDR,7421,1,14.747,5.781,27.432,10,False,False,True,4,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00859651;NCT01425476;NCT01608451;NCT02186015,Vitamin D in Postmenopausal Women at High Risk for Breast Cancer,not_screened_here,840ecd23b8d1e69401f8
breast_oncology,Breast Neoplasms,D001943,regorafenib,DB08896,KIT,3815,1,15.343,8.36,28.763,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT02955940,An Open-Label Study to Enable Continued Treatment Access for Subjects Previously Enrolled in Studies of Ruxolitinib,not_screened_here,83a751dca28e70558c2d
breast_oncology,Breast Neoplasms,D001943,imatinib,DB00619,KIT; ABL1,3815; 25,2,15.41,6.565,27.323,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT00193180,Docetaxel Plus Imatinib Mesylate in Metastatic Breast Cancer,not_screened_here,05d07bfd1866c1576ed5
